query_key,query,case_id,group_id,gold_chunk,gold_standard,gold_locator,evidence_type,rewrite_status,source_ranks,fusion_rank,rerank_rank,outcome
e2640aa1ab4f839bf1f1d89c52b8ed29fd7f2c32cb660c90b942408a328381aa,短路承受能力试验施加电流及相电抗测量 持续时间(s)：0.5±10%,transformer-03-85336b7ef54a:ab5684248d71abf8559036e2,required_1,b90ad456555b9c30229f032c422bf9c36a4af96627ad701e7f94dce1fb623451,GB/T 1094.5-2008,4.2,section,fallback,"{""dense:production:section"": 5, ""lexical:production:section"": 14}",10,2,top8
41b0021fab2af36cace6046657045f1c50bb385e4a1af66b3877089fed0c85b3,绕组对地及绕组间直流绝缘电阻测量（重复例行试验） 低压对高压及地绝缘电阻(MΩ)：提供试验数据,transformer-03-85336b7ef54a:65c8bbf14b3936c3b46d0f86,required_1,f6494f72b789907a7b6899cc56f15a3419a1298baa1d55cc88d8ba8a87e96a91,Q/GDW 12126.4-2024,30,table,fallback,"{""dense:production:table"": 7, ""lexical:production:table"": 2}",5,1,top8
41b0021fab2af36cace6046657045f1c50bb385e4a1af66b3877089fed0c85b3,绕组对地及绕组间直流绝缘电阻测量（重复例行试验） 低压对高压及地绝缘电阻(MΩ)：提供试验数据,transformer-03-85336b7ef54a:65c8bbf14b3936c3b46d0f86,required_1,bab6e158549d01eeb03880267ae293b9da7bab350da253f94cffaa8e2a7f6259,GB/T 6451-2023,7.3,section,fallback,"{""dense:production:section"": 11, ""lexical:production:section"": 2}",7,10,reranked_9_30
2e3cc2c74177d550abba0c380f2d105b656c5f138360329302a2918d72ce0eee,绕组对地及绕组间直流绝缘电阻测量（重复例行试验） 高压及低压对地绝缘电阻(MΩ)：/,transformer-03-85336b7ef54a:864f07ce8b873a41ede5cdea,required_1,f6494f72b789907a7b6899cc56f15a3419a1298baa1d55cc88d8ba8a87e96a91,Q/GDW 12126.4-2024,30,table,fallback,"{""dense:production:table"": 9, ""lexical:production:table"": 2}",7,2,top8
6c8c7b438255842b4d4a73c7dd46f5ec9281f9ca24c8a176add03e4b0effa37a,绕组电阻测量（重复例行试验） 高压（线）电阻三相不平衡率最大值(%)：≤2,transformer-03-85336b7ef54a:ace51ccad9899eed96770584,required_1,fae6b0813b2faa2aa03140ef6f8aeb0f8a68fcd824a7288ac4ec7d4a911642b8,JB/T 501-2021,6,table,fallback,"{""dense:production:table"": 1, ""lexical:production:table"": 2}",2,10,reranked_9_30
a164957d2260dcf65e64dccea4e6bce9c2901b9b1af1ec4587911ff961225b00,绕组电阻测量（重复例行试验） 低压（线）电阻三相不平衡率(%)：≤2,transformer-03-85336b7ef54a:7ae92af712acc39e9881c5f1,required_1,fae6b0813b2faa2aa03140ef6f8aeb0f8a68fcd824a7288ac4ec7d4a911642b8,JB/T 501-2021,6,table,rewritten,"{""dense:keyword:table"": 1, ""dense:production:table"": 1, ""dense:semantic:table"": 1, ""lexical:keyword:table"": 1, ""lexical:production:table"": 1}",2,15,reranked_9_30
7da206303b61ab3e2f2edea9e4e1491c53b3a65370ee2de72ddfe93a99f2437f,绕组电阻测量（重复例行试验） 低压（相）电阻三相不平衡率最大值(%)：≤4,transformer-03-85336b7ef54a:749244cd4eefd0e873bd9ec4,required_1,fae6b0813b2faa2aa03140ef6f8aeb0f8a68fcd824a7288ac4ec7d4a911642b8,JB/T 501-2021,6,table,rewritten,"{""dense:keyword:table"": 1, ""dense:production:table"": 1, ""dense:semantic:table"": 1, ""lexical:keyword:table"": 2, ""lexical:production:table"": 2}",2,5,top8
95373effba2e5bfba95f5a778cfd83fe08adf834418b6cdac49f93b76b033ca5,电压比测量和联结组标号检定（重复例行试验） 主分接电压比偏差：±0.5%与实际阻抗电压百分数的±1/10中较低者,transformer-03-85336b7ef54a:ddb60fe60f31e9e1614ed8b5,required_1,28f49aba4bc35168aab2c7a1b63358abca7988665ad3c0bb27ec2505e8aa4743,Q/GDW 12126.4-2024,30,table,fallback,"{""dense:production:table"": 4, ""lexical:production:table"": 1}",4,1,top8
73630cc1551c6a6b5fd1d769a1a15fa1ee74201a9b535574514221dfec020880,电压比测量和联结组标号检定（重复例行试验） 其他分接电压比偏差：变压器阻抗电压值(%)的1/10以内，且允许偏差应为±1%,transformer-03-85336b7ef54a:7cca73f70ab3a16a31242010,required_1,28f49aba4bc35168aab2c7a1b63358abca7988665ad3c0bb27ec2505e8aa4743,Q/GDW 12126.4-2024,30,table,fallback,"{""dense:production:table"": 7, ""lexical:production:table"": 2}",5,1,top8
174e755fbbd78074771740d476ea8eab4e03ddcade00ad3c1b7dd69da0530cee,电压比测量和联结组标号检定（重复例行试验） 联结组标号：Dyn11,transformer-03-85336b7ef54a:5d9a49b822b96b6840ee7c87,required_1,2e78c1734e20190b0b4791ae4dcaa88a599007295cbfe9580892c69e84ea4ddd,Q/GDW 12126.4-2024,6,table,fallback,"{""lexical:production:table"": 28}",90,18,reranked_9_30
174e755fbbd78074771740d476ea8eab4e03ddcade00ad3c1b7dd69da0530cee,电压比测量和联结组标号检定（重复例行试验） 联结组标号：Dyn11,transformer-03-85336b7ef54a:5d9a49b822b96b6840ee7c87,required_1,e3deef2dc2419f9d368b0ae5076c2d105a070a626006c0d71b76ca33ea90c5f1,GB/T 6451-2023,3,table,fallback,{},,,not_recalled
174e755fbbd78074771740d476ea8eab4e03ddcade00ad3c1b7dd69da0530cee,电压比测量和联结组标号检定（重复例行试验） 联结组标号：Dyn11,transformer-03-85336b7ef54a:5d9a49b822b96b6840ee7c87,required_1,776d0150889481571d25b53705d91ac9a414e6c63fe3f1cbc944d17710a2eaa1,Q/GDW 12126.4-2024,8,table,fallback,"{""lexical:production:table"": 10}",35,14,reranked_9_30
174e755fbbd78074771740d476ea8eab4e03ddcade00ad3c1b7dd69da0530cee,电压比测量和联结组标号检定（重复例行试验） 联结组标号：Dyn11,transformer-03-85336b7ef54a:5d9a49b822b96b6840ee7c87,required_1,6cd77b4018196ddfd04a7452a2f86aabef9972c65d57ab7937db0e1456cf54a2,Q/GDW 12126.4-2024,9,table,fallback,"{""lexical:production:table"": 27}",87,25,reranked_9_30
174e755fbbd78074771740d476ea8eab4e03ddcade00ad3c1b7dd69da0530cee,电压比测量和联结组标号检定（重复例行试验） 联结组标号：Dyn11,transformer-03-85336b7ef54a:5d9a49b822b96b6840ee7c87,required_1,050fc507ee0909fa3c7b4c3deb8f5a9541de8dd1db19959351c19f12d1ba2b68,Q/GDW 12126.4-2024,5,table,fallback,"{""lexical:production:table"": 18}",60,28,reranked_9_30
174e755fbbd78074771740d476ea8eab4e03ddcade00ad3c1b7dd69da0530cee,电压比测量和联结组标号检定（重复例行试验） 联结组标号：Dyn11,transformer-03-85336b7ef54a:5d9a49b822b96b6840ee7c87,required_1,28020b0e673cf8756fc59e73d8d5c3c628e6d3dfef18bf6695295a2ae211a765,Q/GDW 12126.4-2024,7,table,fallback,"{""lexical:production:table"": 21}",70,31,reranked_below_30
174e755fbbd78074771740d476ea8eab4e03ddcade00ad3c1b7dd69da0530cee,电压比测量和联结组标号检定（重复例行试验） 联结组标号：Dyn11,transformer-03-85336b7ef54a:5d9a49b822b96b6840ee7c87,required_1,5d6e3c8c19000fde8565b992bd71c3123dec62cef2edc6d7c14020d0cc895058,Q/GDW 12126.4-2024,10,table,fallback,"{""lexical:production:table"": 20}",67,33,reranked_below_30
f161c167aae35312ced79d07e45204503f27f021cf35f6ad3df6e8cf01adeda8,空载损耗和空载电流测量（重复例行试验） 空载损耗Pₒ（kW）：≤0.215,transformer-03-85336b7ef54a:62dee1a33c7dffa6f4cc556b,required_1,7e5ae919e9327fd3bbbcce9b199107bc357cf9c9a16681b2692748c47b428587,GB/T 6451-2023,7,table,fallback,"{""lexical:production:table"": 1}",18,3,top8
f161c167aae35312ced79d07e45204503f27f021cf35f6ad3df6e8cf01adeda8,空载损耗和空载电流测量（重复例行试验） 空载损耗Pₒ（kW）：≤0.215,transformer-03-85336b7ef54a:62dee1a33c7dffa6f4cc556b,required_1,e3deef2dc2419f9d368b0ae5076c2d105a070a626006c0d71b76ca33ea90c5f1,GB/T 6451-2023,3,table,fallback,{},,,not_recalled
f161c167aae35312ced79d07e45204503f27f021cf35f6ad3df6e8cf01adeda8,空载损耗和空载电流测量（重复例行试验） 空载损耗Pₒ（kW）：≤0.215,transformer-03-85336b7ef54a:62dee1a33c7dffa6f4cc556b,required_1,776d0150889481571d25b53705d91ac9a414e6c63fe3f1cbc944d17710a2eaa1,Q/GDW 12126.4-2024,8,table,fallback,{},,,not_recalled
1887e8e1fdeb020485b3ca3d646abc19627e06944152d7d71d4e8479e1ba2107,空载损耗和空载电流测量（重复例行试验） 空载电流Iₒ（%）：≤0.18（1+30%）,transformer-03-85336b7ef54a:373608ceb1920d66e0c512fa,required_1,2e78c1734e20190b0b4791ae4dcaa88a599007295cbfe9580892c69e84ea4ddd,Q/GDW 12126.4-2024,6,table,fallback,"{""lexical:production:table"": 9}",34,20,reranked_9_30
1887e8e1fdeb020485b3ca3d646abc19627e06944152d7d71d4e8479e1ba2107,空载损耗和空载电流测量（重复例行试验） 空载电流Iₒ（%）：≤0.18（1+30%）,transformer-03-85336b7ef54a:373608ceb1920d66e0c512fa,required_1,6017f91d07380fef32e26d5c571727651c38a9a73919659fd3a1c119c24268cc,GB/T 1094.1-2013,1,table,fallback,"{""dense:production:table"": 3}",21,25,reranked_9_30
677a385a35fb974a7a40808c36dbb0440ac08c1b14e79f2db0bed7b16c83f7e7,短路阻抗和负载损耗测量（重复例行试验） 参考温度（ₖ）：75,transformer-03-85336b7ef54a:83e346100e3a3702cd2b2076,required_1,b407d9ae836c6e33312cc7806a876bdd78daa3cc128bc5bdf5d2197a66aaefce,GB/T 1094.1-2013,11.1,section,fallback,{},,,not_recalled
0d5c140c73e9d309e9a768901ede6e7407990a7c6300b3af1d0b2f2eafa34adf,短路阻抗和负载损耗测量（重复例行试验） 负载损耗Pₖ（kW）：≤2.185,transformer-03-85336b7ef54a:4a1c9d767f5eecb641f8ecca,required_1,e3deef2dc2419f9d368b0ae5076c2d105a070a626006c0d71b76ca33ea90c5f1,GB/T 6451-2023,3,table,fallback,{},,,not_recalled
62afbddb220f8a8eedfb5fdf27f97f0d9728e6e8a4f792f3ba48187d4c534455,短路阻抗和负载损耗测量（重复例行试验） 短路阻抗Zₖ（%）：4.0（1±10%）,transformer-03-85336b7ef54a:aabfd52b838b985b22b6fcb0,required_1,e3deef2dc2419f9d368b0ae5076c2d105a070a626006c0d71b76ca33ea90c5f1,GB/T 6451-2023,3,table,fallback,"{""lexical:production:table"": 5}",33,3,top8
62afbddb220f8a8eedfb5fdf27f97f0d9728e6e8a4f792f3ba48187d4c534455,短路阻抗和负载损耗测量（重复例行试验） 短路阻抗Zₖ（%）：4.0（1±10%）,transformer-03-85336b7ef54a:aabfd52b838b985b22b6fcb0,required_1,85a1e9104354128aa8b1686e1da0b5e70a21b5992a01099f7931e805c4487112,GB/T 1094.1-2013,11.4,section,fallback,"{""dense:production:section"": 1, ""lexical:production:section"": 3}",1,1,top8
900c64659cc74c2d200910cf88fc9ab57b300be9159e944b3e4823770af63dbd,短路阻抗和负载损耗测量（重复例行试验） 总损耗P总（kW）：≤2.400,transformer-03-85336b7ef54a:ec4e690d16b7052273fab745,required_1,e3deef2dc2419f9d368b0ae5076c2d105a070a626006c0d71b76ca33ea90c5f1,GB/T 6451-2023,3,table,fallback,{},,,not_recalled
c9210c655d36fdbc5d4e179673c025e190fb8f85265eb76770beee675b99a7e5,外施耐压试验（AV）（重复例行试验） 高压对低压及地试验电压（kV）：35,transformer-03-85336b7ef54a:ebf24039f59f8cb8879d446a,required_1,e05945ebd9f4e0ea171b6b0d9f0c992228bfe2aba0bb1c264db1dd4372fcabe8,GB/T 1094.3-2017,2,table,fallback,"{""dense:production:table"": 8, ""lexical:production:table"": 4}",8,5,top8
c9210c655d36fdbc5d4e179673c025e190fb8f85265eb76770beee675b99a7e5,外施耐压试验（AV）（重复例行试验） 高压对低压及地试验电压（kV）：35,transformer-03-85336b7ef54a:ebf24039f59f8cb8879d446a,required_1,76c4e8530c5f6ad181e3256760859a44b10f566e2e8975e6c515fa5dcd048d0f,JB/T 501-2021,11,table,fallback,"{""dense:production:table"": 3, ""lexical:production:table"": 14}",14,8,top8
6313f55fc7b3ffb84154abdff7d989cac6f7c5964599ebdf110045a46e8f1e19,外施耐压试验（AV）（重复例行试验） 高压对低压及地持续时间（s）：60,transformer-03-85336b7ef54a:42cc6f0eab999709dca089c9,required_1,948260756186d5b8e2eea4cfba0210fcc1f8e1f4b5895de8ecc31aa07132cbb8,GB/T 1094.3-2017,10,section,fallback,"{""dense:production:section"": 1, ""lexical:production:section"": 1}",1,1,top8
dd17a5b6fa89d1cb6d20aab3e9f121b6ff10e005df505b034c22fcbd40cfddaa,外施耐压试验（AV）（重复例行试验） 低压对高压及地试验电压（kV）：5,transformer-03-85336b7ef54a:5687d66b2c17d4ac40de6d83,required_1,e05945ebd9f4e0ea171b6b0d9f0c992228bfe2aba0bb1c264db1dd4372fcabe8,GB/T 1094.3-2017,2,table,fallback,"{""dense:production:table"": 8, ""lexical:production:table"": 7}",12,1,top8
5d1a6c350b710a494857fb95e4320f6986973317a990a28c767f077331ea0f0e,外施耐压试验（AV）（重复例行试验） 低压对高压及地持续时间（s）：60,transformer-03-85336b7ef54a:f9a6842b3cd05b22e3900cc2,required_1,948260756186d5b8e2eea4cfba0210fcc1f8e1f4b5895de8ecc31aa07132cbb8,GB/T 1094.3-2017,10,section,fallback,"{""dense:production:section"": 1, ""lexical:production:section"": 1}",1,1,top8
0264be94168f4c05d687ff28adb05533969e89d46f17519c7ce68293c5970f7a,外施耐压试验（AV）（重复例行试验） 试验电压应不出现突然下降,transformer-03-85336b7ef54a:3ed6437b52f766b32f47d074,required_1,948260756186d5b8e2eea4cfba0210fcc1f8e1f4b5895de8ecc31aa07132cbb8,GB/T 1094.3-2017,10,section,fallback,"{""dense:production:section"": 1, ""lexical:production:section"": 1}",1,1,top8
8e6756e958247285b947c663246abdb43b6e7dfeaba7580eacfa0633f3873621,感应耐压试验（IVW）（重复例行试验） 持续时间（s）：15≤t≤60,transformer-03-85336b7ef54a:4cda60cc094ae9aa6d865744,required_1,29262350048235c71caa429a2970919a18a62070c0a41a48b4c4daea66068019,GB/T 1094.3-2017,11.2,section,rewritten,"{""dense:production:section"": 1, ""dense:semantic:section"": 1, ""lexical:production:section"": 1}",1,1,top8
83d2fdcbd80e4d6f76c9fc0bd875ce93090523f709747178db5bf20173ce6093,感应耐压试验（IVW）（重复例行试验） 试验电压应不出现突然下降,transformer-03-85336b7ef54a:726eb3d33d633d68e51cfb92,required_1,29262350048235c71caa429a2970919a18a62070c0a41a48b4c4daea66068019,GB/T 1094.3-2017,11.2,section,fallback,"{""dense:production:section"": 1, ""lexical:production:section"": 1}",1,1,top8
d36f5993c666c917b7d60a3b16d1723fac5a36a590e1c2c69e106b3013530d8d,绝缘液试验（重复例行试验） 击穿电压（kV）：≥40,transformer-03-85336b7ef54a:b011dfb1d46e4c6ac08547b6,required_1,a96b20459bd83473eaf4e5b220f89651c0a25a9c3fb2de423bff308b5afbc719,Q/GDW 12126.4-2024,33,table,rewritten,"{""dense:keyword:table"": 28, ""dense:production:table"": 28, ""dense:semantic:table"": 29, ""lexical:keyword:table"": 1, ""lexical:production:table"": 1}",16,1,top8
ad933248d6c5e1b3dded5e3a7f84dc7ef3a9592ebab8c71c4341bed2d0551d00,绝缘液试验（重复例行试验） 介质损耗因数tanδ(90ₖ)(%)：≤1.0,transformer-03-85336b7ef54a:afa663a6de4e51f72a0e7537,required_1,ec447c8abde5cdabe1328b221f545d91cf8942e801ccb487d1ffc7b5620a1128,GB/T 5654-2007,C.1,section,rewritten,"{""dense:semantic:section"": 25, ""lexical:keyword:section"": 6, ""lexical:production:section"": 6}",56,2,top8
ad933248d6c5e1b3dded5e3a7f84dc7ef3a9592ebab8c71c4341bed2d0551d00,绝缘液试验（重复例行试验） 介质损耗因数tanδ(90ₖ)(%)：≤1.0,transformer-03-85336b7ef54a:afa663a6de4e51f72a0e7537,required_1,c153e4cd48d7c7778491e359b05d6fef9bc59628f1cf1eb67a62c57657af98c0,GB/T 5654-2007,1,section,rewritten,"{""dense:keyword:section"": 24, ""dense:semantic:section"": 14, ""lexical:keyword:section"": 3, ""lexical:production:section"": 3}",16,7,top8
ad933248d6c5e1b3dded5e3a7f84dc7ef3a9592ebab8c71c4341bed2d0551d00,绝缘液试验（重复例行试验） 介质损耗因数tanδ(90ₖ)(%)：≤1.0,transformer-03-85336b7ef54a:afa663a6de4e51f72a0e7537,required_1,9f1373deb874b58015c79e638710e0c2dd7eaab5222c8f651de2c3ac78016ff0,GB/T 5654-2007,4.1,section,rewritten,"{""dense:keyword:section"": 1, ""dense:production:section"": 1, ""dense:semantic:section"": 1, ""lexical:keyword:section"": 2, ""lexical:production:section"": 2}",1,4,top8
ad933248d6c5e1b3dded5e3a7f84dc7ef3a9592ebab8c71c4341bed2d0551d00,绝缘液试验（重复例行试验） 介质损耗因数tanδ(90ₖ)(%)：≤1.0,transformer-03-85336b7ef54a:afa663a6de4e51f72a0e7537,required_1,722869330bafd1c3bc099845de68afe53149b015fe14cfc9b06e59cb573974e6,GB/T 5654-2007,C.8,section,rewritten,"{""dense:keyword:section"": 10, ""dense:production:section"": 10, ""dense:semantic:section"": 7, ""lexical:keyword:section"": 15, ""lexical:production:section"": 15}",9,6,top8
ad933248d6c5e1b3dded5e3a7f84dc7ef3a9592ebab8c71c4341bed2d0551d00,绝缘液试验（重复例行试验） 介质损耗因数tanδ(90ₖ)(%)：≤1.0,transformer-03-85336b7ef54a:afa663a6de4e51f72a0e7537,required_1,aaf197ebbedd46d2043d22865d384960682e20545982171fcf879f27c84cb78c,GB/T 5654-2007,C.7,section,rewritten,"{""dense:keyword:section"": 15, ""dense:production:section"": 13, ""dense:semantic:section"": 20, ""lexical:keyword:section"": 13, ""lexical:production:section"": 13}",12,3,top8
ad933248d6c5e1b3dded5e3a7f84dc7ef3a9592ebab8c71c4341bed2d0551d00,绝缘液试验（重复例行试验） 介质损耗因数tanδ(90ₖ)(%)：≤1.0,transformer-03-85336b7ef54a:afa663a6de4e51f72a0e7537,required_1,32a0ee2a4724791d41445675b3fa64cad344e66d0c10a91a540d1c124348ba0c,GB/T 5654-2007,11,section,rewritten,"{""dense:keyword:section"": 8, ""dense:production:section"": 11, ""dense:semantic:section"": 6}",27,9,reranked_9_30
ad933248d6c5e1b3dded5e3a7f84dc7ef3a9592ebab8c71c4341bed2d0551d00,绝缘液试验（重复例行试验） 介质损耗因数tanδ(90ₖ)(%)：≤1.0,transformer-03-85336b7ef54a:afa663a6de4e51f72a0e7537,required_1,d07a1549225acaaea60adca68b51ee97dd819c423b7fa70fba0f3df7454fa381,JB/T 501-2021,1,table,rewritten,"{""lexical:keyword:table"": 3, ""lexical:production:table"": 3}",54,16,reranked_9_30
ad933248d6c5e1b3dded5e3a7f84dc7ef3a9592ebab8c71c4341bed2d0551d00,绝缘液试验（重复例行试验） 介质损耗因数tanδ(90ₖ)(%)：≤1.0,transformer-03-85336b7ef54a:afa663a6de4e51f72a0e7537,required_1,de621387ffa7f763a2cc2a64681233108d5d39a0eb4e56b80676aaeaa37b5424,Q/GDW 12126.4-2024,29,table,rewritten,"{""dense:keyword:table"": 22, ""dense:production:table"": 26, ""dense:semantic:table"": 19, ""lexical:keyword:table"": 2, ""lexical:production:table"": 2}",10,33,reranked_below_30
41d567285b030f8e2427028a81fd58b57baf38eaa22833156fd380f7592caa90,绕组对地及绕组间直流绝缘电阻测量（例行试验） 高压对低压及地绝缘电阻(MΩ)：≥1000,transformer-04-5a18abe4dea2:6cee207b4149a56cb1661bf3,required_1,bab6e158549d01eeb03880267ae293b9da7bab350da253f94cffaa8e2a7f6259,GB/T 6451-2023,7.3,section,fallback,"{""dense:production:section"": 6, ""lexical:production:section"": 2}",5,10,reranked_9_30
41d567285b030f8e2427028a81fd58b57baf38eaa22833156fd380f7592caa90,绕组对地及绕组间直流绝缘电阻测量（例行试验） 高压对低压及地绝缘电阻(MΩ)：≥1000,transformer-04-5a18abe4dea2:6cee207b4149a56cb1661bf3,required_1,bd2b9dba96e23fd4662a66251dd78ad91a18867b552ded696801c1578682a03a,GB/T 6451-2023,4.3,section,fallback,"{""lexical:production:section"": 13}",45,14,reranked_9_30
b0eb7db427d2d699616e503c7e9735cd5a782d7b8fdf5f30f25264a329cc2564,绕组对地及绕组间直流绝缘电阻测量（例行试验） 低压对高压及地绝缘电阻(MΩ)：≥500,transformer-04-5a18abe4dea2:49188414ceb93573e3bc8d15,required_1,bab6e158549d01eeb03880267ae293b9da7bab350da253f94cffaa8e2a7f6259,GB/T 6451-2023,7.3,section,fallback,"{""dense:production:section"": 6, ""lexical:production:section"": 2}",6,7,top8
b0eb7db427d2d699616e503c7e9735cd5a782d7b8fdf5f30f25264a329cc2564,绕组对地及绕组间直流绝缘电阻测量（例行试验） 低压对高压及地绝缘电阻(MΩ)：≥500,transformer-04-5a18abe4dea2:49188414ceb93573e3bc8d15,required_1,7abb9b86a09bd2e1b2200159b127f833c32507a3c7c77f4cc56d91e550c47c94,JB/T 501-2021,8,table,fallback,"{""dense:production:table"": 1, ""lexical:production:table"": 5}",2,38,reranked_below_30
a6ca260fd4fcc9d9382cad6c77e2d3d36ff6d903bd02f60c1cbe694b911d9b34,绕组电阻测量（例行试验） 高压（线）电阻三相不平衡率最大值(%)：≤2,transformer-04-5a18abe4dea2:90d649266a1f9be84ec9d4d3,required_1,fae6b0813b2faa2aa03140ef6f8aeb0f8a68fcd824a7288ac4ec7d4a911642b8,JB/T 501-2021,6,table,fallback,"{""dense:production:table"": 1, ""lexical:production:table"": 2}",2,12,reranked_9_30
